"StationID","CustomerID","Time","Distance"
11,23,1325,1630
11,24,126,173
11,25,680,923
11,26,2737,3486
11,27,1545,1897
11,28,190,242
11,29,295,386
11,30,832,1022
11,31,307,372
11,32,714,975
11,33,772,959
11,34,1250,1581
11,35,1229,1593
11,36,343,454
11,37,669,817
11,38,1271,1729
11,39,112,155
11,40,1218,1483
11,41,1316,1602
11,42,851,1048
11,43,637,799
11,44,1526,1918
11,45,1350,1662
11,46,1745,2185
11,47,315,419
11,48,739,916
11,49,1435,1751
11,50,516,711
11,51,1126,1406
11,52,2517,3092
11,53,1116,1388
11,54,667,818
11,55,351,472
11,56,581,756
11,57,359,460
11,58,919,1146
11,59,1503,1887
11,60,1182,1516
11,61,1298,1591
11,62,241,314
11,63,1134,1380
11,64,224,295
11,65,899,1103
11,66,1053,1311
11,67,185,258
11,68,78,105
11,69,1800,2316
11,70,302,376
11,71,990,1232
11,72,1209,1486
11,73,396,505
11,74,199,243
11,75,780,958
11,76,1661,2085
11,77,1837,2352
11,78,1240,1596
11,79,1602,2000
11,80,960,1213
11,81,1633,2045
11,82,1217,1540
11,83,1323,1629
11,84,631,771
11,85,752,1016
11,86,1459,1782
11,87,11,14
11,88,1205,1534
11,89,838,1039
11,90,2108,2682
11,91,735,910
11,92,911,1140
11,93,1029,1277
11,94,586,805
11,95,639,782
11,96,1054,1313
11,97,1217,1534
11,98,449,612
11,99,241,312
11,100,359,439
11,101,2158,2727
11,102,1883,2462
11,103,1726,2268
11,104,1160,1450
11,105,1543,1939
11,106,829,1028
11,107,812,1005
11,108,1864,2327
11,109,1370,1863
11,110,1084,1345
11,111,164,215
11,112,741,999
11,113,1591,1984
11,114,1345,1636
11,115,1564,1946
11,116,202,260
11,117,1462,1842
11,118,860,1048
11,119,894,1198
11,120,978,1237
11,121,644,806
11,122,798,1087
11,123,1008,1223
11,124,802,987
11,125,1900,2481
11,126,719,880
11,127,888,1126
11,128,1182,1495
11,129,700,858
11,130,1731,2172
11,131,1186,1572
11,132,1904,2408
11,133,784,957
11,134,267,351
11,135,1237,1565
11,136,1063,1286
11,137,757,929
11,138,750,936
11,139,836,1017
11,140,840,1034
11,141,1155,1455
11,142,1295,1594
11,143,668,814
11,144,1005,1267
11,145,894,1198
11,146,725,965
11,147,788,1082
11,148,749,916
11,149,630,770
11,150,1817,2288
11,151,1378,1875
11,152,1650,2052
11,153,234,309
11,154,1026,1291
11,155,1325,1633
11,156,815,1005
11,157,1402,1764
11,158,764,940
11,159,849,1043
11,160,742,912
11,161,630,857
11,162,1008,1271
11,163,194,253
11,164,656,899
11,165,1640,2043
11,166,1885,2366
11,167,1105,1437
11,168,848,1032
11,169,1194,1467
11,170,1294,1588
11,171,1181,1471
11,172,137,173
11,173,1205,1467
11,174,324,427
11,175,1084,1359
11,176,1607,2018
11,177,645,804
11,178,1913,2432
11,179,743,913
11,180,741,910
11,181,980,1239
11,182,976,1239
11,183,1445,1795
11,184,1191,1450
11,185,1892,2384
11,186,1172,1480
11,187,86,111
11,188,2763,3510
11,189,1029,1277
11,190,447,600
11,191,999,1282
11,192,1080,1316
11,193,1536,1890
11,194,2081,2688
11,195,1479,1929
11,196,1224,1492
11,197,150,196
11,198,2029,2534
11,199,1277,1614
11,200,806,994
11,201,936,1171
11,202,1525,1937
11,203,1475,1856
11,204,1668,2083
11,205,323,422
11,206,589,828
11,207,731,989
11,208,865,1054
11,209,759,972
11,210,713,873
11,211,1651,2072
11,212,831,1024
11,213,1395,1761
11,214,842,1047
11,215,1114,1374
11,216,1766,2207
11,217,758,947
11,218,1626,2008
11,219,1933,2403
11,220,979,1200
11,221,704,861
11,222,1039,1347
11,223,686,861
11,224,609,837
11,225,1212,1552
11,226,202,276
11,227,1644,2080
11,228,1516,1856
11,229,1503,1887
11,230,719,880
11,231,430,579
11,232,1745,2272
11,233,784,963
11,234,852,1051
11,235,1524,1922
11,236,1208,1490
11,237,218,254
11,238,1186,1444
11,239,2319,2921
11,240,1129,1477
11,241,887,1099
11,242,259,362
11,243,288,349
11,244,1111,1350
11,245,128,179
11,246,842,1034
11,247,755,936
11,248,1905,2313
11,249,1140,1460
11,250,973,1242
11,251,189,241
11,252,2087,2660
11,253,1268,1598
11,254,695,852
11,255,1056,1330
11,256,1668,2093
11,257,1016,1271
11,258,401,499
11,259,719,880
11,260,1170,1516
11,261,231,298
11,262,107,149
11,263,1503,1913
11,264,1727,2155
11,265,1126,1373
11,266,1025,1293
11,267,489,657
11,268,37,48
11,269,197,258
11,270,306,403
11,271,511,665
11,272,1020,1289
11,273,1156,1446
11,274,502,692
11,275,819,1030
11,276,1306,1602
11,277,291,381
11,278,2044,2596
11,279,1201,1540
11,280,1835,2352
11,281,913,1123
11,282,1175,1459
11,283,104,148
11,284,1506,1844
11,285,690,845
11,286,480,607
11,287,354,432
11,288,978,1200
11,289,1868,2409
11,290,671,817
11,291,233,300
11,292,2370,2931
11,293,720,907
11,294,844,1068
11,295,291,377
11,296,1696,2106
11,297,1009,1270
11,298,1898,2451
11,299,1594,2009
11,300,1074,1352
11,301,1846,2342
11,302,1124,1369
11,303,1199,1516
11,304,697,852
11,305,201,260
11,306,1556,1955
11,307,636,839
11,308,1795,2239
11,309,1136,1400
11,310,1292,1575
11,311,1579,1967
11,312,841,1024
11,313,453,613
11,314,1215,1476
11,315,1153,1444
11,316,717,972
11,317,316,412
11,318,233,306
11,319,1655,2054
11,320,1492,1831
11,321,1031,1302
11,322,1497,1836
11,323,164,216
11,324,1912,2440
11,325,1166,1421
11,326,345,467
11,327,396,485
11,328,668,908
11,329,495,677
11,330,1033,1308
11,331,892,1127
11,332,727,982
11,333,471,650
11,334,1901,2387
11,335,1672,2206
11,336,998,1240
11,337,833,1034
11,338,163,216
11,339,676,829
11,340,1441,1887
11,341,1757,2326
11,342,1610,2022
11,343,716,979
11,344,1510,1902
11,345,923,1193
11,346,176,230
11,347,510,695
11,348,1076,1336
11,349,954,1150
11,350,695,950
12,1,1226,1795
12,2,191,291
12,3,1220,1791
12,4,2272,2954
12,5,333,499
12,6,1122,1539
12,7,1237,1664
12,8,523,697
12,9,1345,1962
12,10,656,864
12,11,1811,2509
12,12,173,247
12,13,2632,3649
12,14,1205,1770
12,15,287,430
12,16,2196,2915
12,17,468,661
12,18,1712,2308
12,19,2423,3162
12,20,1670,2394
12,21,1218,1677
12,22,2357,3089
12,23,308,420
12,24,1411,2058
12,25,2027,2895
12,26,2055,2699
12,27,342,437
12,28,1422,2061
12,29,1149,1690
12,30,1204,1639
12,31,1446,2055
12,32,2061,2947
12,33,1348,1854
12,34,327,494
12,35,2467,3445
12,36,1668,2394
12,37,1168,1614
12,38,2619,3701
12,39,1481,2155
12,40,495,685
12,41,344,444
12,42,1145,1567
12,43,1127,1587
12,44,162,232
12,45,282,388
12,46,2463,3240
12,47,1644,2364
12,48,1378,1897
12,49,351,447
12,50,1740,2523
12,51,563,762
12,52,1130,1371
12,53,1378,1826
12,54,1212,1674
12,55,1575,2284
12,56,1894,2682
12,57,1678,2393
12,58,1811,2510
12,59,1677,2268
12,60,630,910
12,61,336,459
12,62,1248,1828
12,63,551,776
12,64,1202,1766
12,65,1679,2260
12,66,620,895
12,67,1551,2262
12,68,1311,1922
12,69,2877,3850
12,70,1621,2309
12,71,1467,1981
12,72,1441,1900
12,73,1229,1794
12,74,1483,2128
12,75,1181,1621
12,76,193,256
12,77,2861,3829
12,78,2116,2960
12,79,490,641
12,80,511,776
12,81,293,381
12,82,1880,2532
12,83,304,436
12,84,1244,1722
12,85,2049,2908
12,86,375,479
12,87,1353,1975
12,88,2507,3467
12,89,1517,2046
12,90,3074,4112
12,91,1382,1902
12,92,1549,2085
12,93,1255,1699
12,94,1814,2619
12,95,1313,1823
12,96,621,897
12,97,298,455
12,98,1662,2414
12,99,1369,1991
12,100,1450,2060
12,101,2437,3174
12,102,2960,3996
12,103,2964,4120
12,104,483,705
12,105,179,253
12,106,1662,2316
12,107,1645,2293
12,108,2498,3283
12,109,2717,3835
12,110,651,929
12,111,1271,1860
12,112,2088,2971
12,113,389,502
12,114,321,410
12,115,413,536
12,116,1486,2145
12,117,167,244
12,118,1264,1704
12,119,2241,3169
12,120,762,1034
12,121,1817,2555
12,122,2145,3059
12,123,691,986
12,124,1167,1601
12,125,2977,4015
12,126,1218,1677
12,127,2186,3046
12,128,384,580
12,129,1309,1800
12,130,2531,3328
12,131,2499,3498
12,132,2530,3326
12,133,1216,1655
12,134,1175,1725
12,135,340,511
12,136,626,870
12,137,1207,1659
12,138,1845,2569
12,139,1261,1714
12,140,1134,1554
12,141,350,534
12,142,1529,2007
12,143,1153,1595
12,144,649,905
12,145,2241,3170
12,146,2038,2891
12,147,2113,3040
12,148,1273,1745
12,149,1240,1717
12,150,2238,2909
12,151,2725,3846
12,152,294,373
12,153,1192,1751
12,154,556,774
12,155,300,432
12,156,1161,1583
12,157,147,225
12,158,1067,1469
12,159,1183,1617
12,160,1086,1497
12,161,1947,2788
12,162,652,910
12,163,1204,1765
12,164,1880,2711
12,165,98,115
12,166,498,644
12,167,2406,3357
12,168,1267,1714
12,169,1426,1880
12,170,340,462
12,171,504,726
12,172,1418,2058
12,173,505,701
12,174,1122,1649
12,175,1353,1797
12,176,235,322
12,177,1723,2412
12,178,2334,3052
12,179,1086,1496
12,180,1087,1499
12,181,494,750
12,182,1311,1774
12,183,179,255
12,184,516,718
12,185,2455,3220
12,186,1831,2471
12,187,1283,1878
12,188,2081,2722
12,189,1255,1699
12,190,1671,2411
12,191,2299,3201
12,192,720,1007
12,193,543,722
12,194,2520,3369
12,195,2726,3806
12,196,490,676
12,197,1247,1830
12,198,1445,1879
12,199,306,461
12,200,1078,1480
12,201,1828,2535
12,202,2602,3471
12,203,418,570
12,204,268,342
12,205,1123,1653
12,206,1936,2800
12,207,2079,2961
12,208,1260,1698
12,209,2072,2898
12,210,1301,1787
12,211,202,268
12,212,1723,2388
12,213,202,309
12,214,1292,1766
12,215,1429,1888
12,216,2328,3043
12,217,1451,1989
12,218,257,326
12,219,347,414
12,220,1183,1597
12,221,1203,1658
12,222,2339,3267
12,223,1380,1903
12,224,1834,2649
12,225,2251,3142
12,226,1303,1910
12,227,2381,3143
12,228,318,413
12,229,398,538
12,230,1297,1780
12,231,1654,2391
12,232,2822,3805
12,233,1181,1621
12,234,1181,1609
12,235,371,504
12,236,425,575
12,237,1503,2139
12,238,520,724
12,239,930,1126
12,240,2429,3396
12,241,1779,2463
12,242,1518,2217
12,243,1571,2235
12,244,602,807
12,245,1401,2051
12,246,1190,1627
12,247,1364,1876
12,248,535,615
12,249,2080,2911
12,250,2051,2856
12,251,1423,2062
12,252,3107,4136
12,253,257,391
12,254,1308,1802
12,255,1804,2442
12,256,186,248
12,257,587,854
12,258,1548,2198
12,259,1218,1677
12,260,2062,2880
12,261,1560,2243
12,262,1394,2034
12,263,2505,3343
12,264,141,166
12,265,581,784
12,266,667,931
12,267,1713,2468
12,268,1335,1952
12,269,1343,1958
12,270,1139,1672
12,271,1816,2581
12,272,461,700
12,273,478,701
12,274,1727,2504
12,275,775,1094
12,276,328,448
12,277,1620,2326
12,278,3065,4072
12,279,2476,3423
12,280,2859,3829
12,281,1789,2487
12,282,1503,1990
12,283,1474,2147
12,284,378,489
12,285,1319,1815
12,286,1761,2492
12,287,1401,1995
12,288,1193,1611
12,289,2945,3943
12,290,1170,1613
12,291,1562,2245
12,292,833,985
12,293,1565,2195
12,294,2142,2988
12,295,1264,1845
12,296,181,225
12,297,569,794
12,298,2974,3985
12,299,2464,3256
12,300,1315,1790
12,301,2268,2963
12,302,585,788
12,303,372,559
12,304,1196,1649
12,305,1486,2145
12,306,191,269
12,307,1967,2778
12,308,2358,3075
12,309,1324,1769
12,310,363,471
12,311,467,609
12,312,1259,1721
12,313,1677,2425
12,314,1234,1653
12,315,476,698
12,316,2064,2944
12,317,1636,2345
12,318,1244,1819
12,319,239,300
12,320,295,388
12,321,452,687
12,322,300,393
12,323,1257,1844
12,324,2334,3060
12,325,524,747
12,326,1573,2279
12,327,1532,2161
12,328,2015,2880
12,329,1708,2479
12,330,2331,3227
12,331,660,938
12,332,2074,2954
12,333,1695,2462
12,334,2463,3222
12,335,2910,4058
12,336,1474,1990
12,337,1666,2322
12,338,1313,1916
12,339,1204,1663
12,340,2688,3763
12,341,3029,4230
12,342,234,319
12,343,2063,2951
12,344,125,183
12,345,2224,3113
12,346,1255,1840
12,347,1734,2507
12,348,643,920
12,349,713,1005
12,350,2043,2921
13,1,214,280
13,2,1392,1758
13,3,268,349
13,4,1895,2394
13,5,1291,1636
13,6,891,1095
13,7,938,1149
13,8,1238,1561
13,9,88,118
13,10,1813,2283
13,11,964,1206
13,12,1583,1994
13,13,1321,1700
13,14,265,350
13,15,1344,1702
13,16,2946,3729
13,17,1431,1825
13,18,1098,1378
13,19,1905,2387
13,20,311,400
13,21,764,941
13,22,1980,2529
13,23,1370,1691
13,24,171,233
13,25,638,863
13,26,2782,3546
13,27,1590,1957
13,28,235,303
13,29,340,446
13,30,877,1082
13,31,352,432
13,32,671,915
13,33,816,1019
13,34,1295,1642
13,35,1205,1537
13,36,300,394
13,37,714,877
13,38,1229,1669
13,39,69,95
13,40,1263,1543
13,41,1360,1662
13,42,896,1108
13,43,682,859
13,44,1570,1978
13,45,1395,1723
13,46,1790,2245
13,47,272,358
13,48,784,976
13,49,1480,1811
13,50,474,650
13,51,1171,1466
13,52,2562,3153
13,53,1161,1448
13,54,712,878
13,55,308,411
13,56,538,696
13,57,316,399
13,58,964,1207
13,59,1548,1948
13,60,1227,1576
13,61,1343,1651
13,62,286,375
13,63,1179,1440
13,64,268,355
13,65,944,1164
13,66,1098,1371
13,67,143,198
13,68,111,149
13,69,1845,2377
13,70,260,316
13,71,1035,1292
13,72,1254,1547
13,73,441,566
13,74,243,303
13,75,825,1018
13,76,1706,2145
13,77,1882,2413
13,78,1285,1656
13,79,1647,2060
13,80,1005,1273
13,81,1678,2105
13,82,1261,1601
13,83,1367,1689
13,84,676,831
13,85,709,955
13,86,1504,1843
13,87,56,75
13,88,1162,1473
13,89,882,1099
13,90,2153,2743
13,91,780,971
13,92,956,1200
13,93,1074,1338
13,94,544,745
13,95,684,842
13,96,1099,1373
13,97,1262,1594
13,98,406,552
13,99,286,372
13,100,403,500
13,101,2203,2787
13,102,1928,2523
13,103,1686,2195
13,104,1205,1511
13,105,1587,1999
13,106,874,1089
13,107,857,1066
13,108,1909,2387
13,109,1327,1802
13,110,1129,1405
13,111,209,275
13,112,698,939
13,113,1636,2044
13,114,1390,1696
13,115,1609,2006
13,116,213,270
13,117,1507,1902
13,118,905,1108
13,119,851,1137
13,120,1023,1297
13,121,689,866
13,122,755,1027
13,123,1053,1283
13,124,847,1048
13,125,1945,2542
13,126,764,941
13,127,846,1066
13,128,1227,1555
13,129,745,919
13,130,1776,2233
13,131,1144,1511
13,132,1949,2468
13,133,829,1017
13,134,312,411
13,135,1282,1625
13,136,1108,1346
13,137,802,990
13,138,795,997
13,139,881,1078
13,140,885,1094
13,141,1199,1516
13,142,1340,1654
13,143,713,875
13,144,1050,1327
13,145,852,1138
13,146,682,905
13,147,745,1022
13,148,794,976
13,149,675,831
13,150,1861,2349
13,151,1336,1814
13,152,1695,2113
13,153,279,369
13,154,1071,1351
13,155,1370,1694
13,156,860,1065
13,157,1447,1824
13,158,809,1001
13,159,894,1104
13,160,787,972
13,161,587,797
13,162,1053,1332
13,163,239,314
13,164,613,838
13,165,1685,2104
13,166,1930,2426
13,167,1063,1377
13,168,893,1093
13,169,1239,1527
13,170,1339,1649
13,171,1226,1532
13,172,182,233
13,173,1250,1528
13,174,369,487
13,175,1129,1419
13,176,1652,2078
13,177,689,865
13,178,1957,2492
13,179,788,973
13,180,786,971
13,181,1025,1299
13,182,1021,1300
13,183,1490,1855
13,184,1236,1511
13,185,1937,2445
13,186,1217,1541
13,187,131,171
13,188,2808,3570
13,189,1074,1338
13,190,404,539
13,191,956,1221
13,192,1124,1376
13,193,1581,1950
13,194,2126,2749
13,195,1443,1864
13,196,1269,1553
13,197,195,257
13,198,2074,2594
13,199,1322,1675
13,200,851,1054
13,201,981,1231
13,202,1570,1998
13,203,1520,1916
13,204,1713,2144
13,205,368,483
13,206,546,768
13,207,689,929
13,208,910,1115
13,209,717,912
13,210,758,934
13,211,1696,2133
13,212,876,1084
13,213,1440,1822
13,214,887,1107
13,215,1159,1434
13,216,1811,2268
13,217,802,1007
13,218,1671,2068
13,219,1978,2463
13,220,1024,1261
13,221,749,921
13,222,997,1287
13,223,731,922
13,224,567,777
13,225,1257,1613
13,226,191,260
13,227,1689,2140
13,228,1560,1917
13,229,1548,1948
13,230,764,941
13,231,387,519
13,232,1790,2332
13,233,829,1024
13,234,897,1112
13,235,1568,1982
13,236,1253,1550
13,237,263,315
13,238,1231,1505
13,239,2364,2981
13,240,1087,1416
13,241,932,1160
13,242,216,301
13,243,300,365
13,244,1156,1410
13,245,85,119
13,246,887,1094
13,247,799,997
13,248,1950,2373
13,249,1185,1520
13,250,1018,1302
13,251,234,302
13,252,2084,2769
13,253,1313,1658
13,254,740,913
13,255,1101,1390
13,256,1713,2153
13,257,1061,1331
13,258,446,559
13,259,764,941
13,260,1215,1577
13,261,188,237
13,262,152,209
13,263,1548,1973
13,264,1772,2216
13,265,1171,1433
13,266,1070,1353
13,267,446,596
13,268,82,108
13,269,242,318
13,270,351,463
13,271,468,605
13,272,1065,1350
13,273,1200,1507
13,274,460,632
13,275,864,1090
13,276,1351,1662
13,277,248,321
13,278,2088,2656
13,279,1165,1474
13,280,1880,2412
13,281,958,1183
13,282,1220,1519
13,283,62,87
13,284,1551,1905
13,285,735,906
13,286,525,668
13,287,398,493
13,288,1023,1260
13,289,1913,2470
13,290,716,877
13,291,190,240
13,292,2415,2992
13,293,765,968
13,294,801,1008
13,295,336,438
13,296,1741,2167
13,297,1054,1331
13,298,1916,2570
13,299,1639,2069
13,300,1119,1413
13,301,1891,2403
13,302,1168,1429
13,303,1244,1576
13,304,742,912
13,305,213,271
13,306,1601,2016
13,307,593,779
13,308,1840,2300
13,309,1181,1460
13,310,1337,1636
13,311,1624,2028
13,312,886,1085
13,313,411,552
13,314,1260,1537
13,315,1198,1504
13,316,675,912
13,317,274,352
13,318,278,366
13,319,1700,2115
13,320,1537,1892
13,321,1076,1363
13,322,1542,1896
13,323,209,276
13,324,1957,2500
13,325,1211,1481
13,326,302,406
13,327,441,546
13,328,626,848
13,329,453,617
13,330,990,1247
13,331,937,1187
13,332,685,921
13,333,428,589
13,334,1945,2447
13,335,1717,2267
13,336,1042,1301
13,337,878,1094
13,338,208,276
13,339,721,890
13,340,1406,1822
13,341,1761,2314
13,342,1655,2082
13,343,674,919
13,344,1555,1963
13,345,881,1133
13,346,221,291
13,347,467,635
13,348,1121,1397
13,349,998,1211
13,350,653,889
14,1,1200,1536
14,2,2378,3014
14,3,1203,1541
14,4,1179,1441
14,5,2277,2892
14,6,1375,1750
14,7,1364,1716
14,8,2120,2676
14,9,1069,1362
14,10,2407,2993
14,11,735,902
14,12,2452,3067
14,13,330,435
14,14,1188,1514
14,15,2330,2958
14,16,2221,2782
14,17,2119,2649
14,18,810,990
14,19,1151,1402
14,20,825,1061
14,21,1359,1739
14,22,1264,1576
14,23,2254,2800
14,24,967,1223
14,25,793,1100
14,26,2210,2774
14,27,2472,3072
14,28,994,1257
14,29,1278,1643
14,30,1307,1649
14,31,993,1262
14,32,949,1321
14,33,1222,1553
14,34,2281,2898
14,35,386,476
14,36,806,1018
14,37,1337,1712
14,38,362,516
14,39,939,1188
14,40,2147,2652
14,41,2244,2771
14,42,1355,1721
14,43,1422,1790
14,44,2438,3052
14,45,2279,2832
14,46,926,1122
14,47,828,1048
14,48,1190,1510
14,49,2362,2926
14,50,1232,1607
14,51,2055,2575
14,52,3548,4409
14,53,1200,1473
14,54,1291,1651
14,55,1047,1368
14,56,649,879
14,57,789,1008
14,58,734,901
14,59,905,1116
14,60,1915,2400
14,61,2227,2760
14,62,1170,1499
14,63,2063,2549
14,64,1191,1519
14,65,772,944
14,66,2003,2510
14,67,945,1214
14,68,1043,1322
14,69,983,1254
14,70,849,1086
14,71,1144,1434
14,72,1240,1523
14,73,1192,1513
14,74,938,1178
14,75,1420,1817
14,76,2506,3116
14,77,1020,1290
14,78,573,703
14,79,2292,2840
14,80,1991,2529
14,81,2366,2929
14,82,632,767
14,83,2251,2798
14,84,1255,1604
14,85,734,1007
14,86,2386,2957
14,87,1067,1357
14,88,170,206
14,89,992,1242
14,90,1328,1744
14,91,1186,1504
14,92,981,1213
14,93,1406,1731
14,94,1282,1702
14,95,1224,1564
14,96,2004,2513
14,97,2248,2850
14,98,1145,1509
14,99,1045,1326
14,100,1012,1282
14,101,1491,1834
14,102,968,1302
14,103,694,928
14,104,2117,2620
14,105,2454,3072
14,106,877,1089
14,107,897,1118
14,108,1045,1264
14,109,378,535
14,110,2034,2545
14,111,1153,1473
14,112,743,1024
14,113,2349,2924
14,114,2274,2805
14,115,2335,2903
14,116,912,1143
14,117,2412,3001
14,118,1331,1675
14,119,799,1113
14,120,1895,2412
14,121,656,816
14,122,857,1207
14,123,1937,2392
14,124,1397,1781
14,125,981,1321
14,126,1359,1739
14,127,219,280
14,128,2213,2811
14,129,1320,1692
14,130,912,1110
14,131,377,523
14,132,1085,1345
14,133,1296,1633
14,134,1252,1607
14,135,2268,2881
14,136,1992,2455
14,137,1397,1788
14,138,664,816
14,139,1307,1645
14,140,1361,1730
14,141,2185,2772
14,142,1220,1484
14,143,1409,1787
14,144,1934,2436
14,145,803,1112
14,146,720,989
14,147,875,1233
14,148,1321,1676
14,149,1254,1604
14,150,1149,1396
14,151,386,546
14,152,2371,2937
14,153,1202,1533
14,154,1955,2460
14,155,2254,2802
14,156,1345,1705
14,157,2433,3080
14,158,1456,1863
14,159,1322,1671
14,160,1483,1884
14,161,818,1127
14,162,1937,2441
14,163,1185,1512
14,164,1352,1795
14,165,2671,3359
14,166,2916,3682
14,167,201,281
14,168,1321,1660
14,169,1225,1504
14,170,2223,2758
14,171,2101,2599
14,172,987,1247
14,173,2134,2637
14,174,1309,1683
14,175,1222,1502
14,176,2551,3183
14,177,835,1054
14,178,1242,1539
14,179,1484,1885
14,180,1482,1883
14,181,2011,2555
14,182,1306,1622
14,183,2374,2964
14,184,2120,2620
14,185,1183,1461
14,186,682,827
14,187,1121,1427
14,188,2428,3030
14,189,1406,1731
14,190,1143,1496
14,191,129,150
14,192,2009,2485
14,193,2234,2768
14,194,1346,1674
14,195,452,598
14,196,2153,2662
14,197,1181,1512
14,198,1825,2240
14,199,2308,2930
14,200,1417,1809
14,201,716,877
14,202,708,875
14,203,2196,2740
14,204,2401,2968
14,205,1306,1679
14,206,1074,1472
14,207,847,1167
14,208,1336,1682
14,209,335,414
14,210,1333,1707
14,211,2514,3129
14,212,826,1023
14,213,2349,2925
14,214,1204,1522
14,215,1222,1511
14,216,1038,1253
14,217,1114,1406
14,218,2472,3056
14,219,2794,3478
14,220,1452,1828
14,221,1344,1720
14,222,213,287
14,223,1141,1456
14,224,1306,1733
14,225,503,628
14,226,1122,1433
14,227,918,1134
14,228,2444,3026
14,229,2224,2772
14,230,1339,1714
14,231,1126,1475
14,232,928,1209
14,233,1424,1822
14,234,1327,1679
14,235,2256,2806
14,236,2137,2659
14,237,920,1166
14,238,2115,2614
14,239,3350,4237
14,240,227,320
14,241,766,944
14,242,977,1258
14,243,820,1035
14,244,2040,2519
14,245,1017,1292
14,246,1315,1661
14,247,1205,1530
14,248,2548,3121
14,249,407,501
14,250,472,580
14,251,993,1256
14,252,1135,1501
14,253,2299,2914
14,254,1317,1686
14,255,688,842
14,256,2502,3108
14,257,1970,2473
14,258,921,1172
14,259,1359,1739
14,260,499,623
14,261,879,1110
14,262,987,1248
14,263,686,850
14,264,2525,3144
14,265,2055,2542
14,266,1954,2462
14,267,1185,1553
14,268,1088,1383
14,269,1050,1326
14,270,1291,1659
14,271,620,807
14,272,2051,2605
14,273,2120,2624
14,274,1221,1589
14,275,1711,2182
14,276,2235,2771
14,277,824,1041
14,278,1246,1632
14,279,208,250
14,280,1018,1289
14,281,758,925
14,282,1078,1309
14,283,946,1195
14,284,2433,3019
14,285,1310,1679
14,286,643,813
14,287,1039,1323
14,288,1451,1827
14,289,999,1344
14,290,1380,1769
14,291,881,1112
14,292,3280,4049
14,293,1020,1293
14,294,264,338
14,295,1282,1635
14,296,2480,3083
14,297,1938,2440
14,298,967,1302
14,299,868,1063
14,300,1332,1637
14,301,1179,1450
14,302,2052,2538
14,303,2230,2832
14,304,1339,1710
14,305,912,1143
14,306,2470,3089
14,307,714,976
14,308,1086,1316
14,309,1394,1685
14,310,2221,2745
14,311,2315,2872
14,312,1242,1567
14,313,1149,1509
14,314,1519,1866
14,315,2184,2760
14,316,763,1051
14,317,835,1056
14,318,1180,1512
14,319,2435,3010
14,320,2421,3001
14,321,2062,2618
14,322,2426,3005
14,323,1132,1440
14,324,1245,1547
14,325,2095,2590
14,326,1041,1363
14,327,995,1265
14,328,803,1115
14,329,1191,1574
14,330,141,176
14,331,1821,2296
14,332,851,1174
14,333,1187,1546
14,334,1177,1439
14,335,733,986
14,336,1151,1443
14,337,878,1090
14,338,1077,1368
14,339,1300,1663
14,340,414,556
14,341,769,1048
14,342,2546,3179
14,343,902,1266
14,344,2424,3036
14,345,264,356
14,346,1167,1489
14,347,1206,1592
14,348,2026,2536
14,349,1882,2320
14,350,921,1296
15,1,935,1340
15,2,469,566
15,3,664,965
15,4,2013,2512
15,5,433,531
15,6,543,727
15,7,658,852
15,8,307,351
15,9,828,1195
15,10,862,1023
15,11,1193,1575
15,12,529,644
15,13,2022,2757
15,14,821,1183
15,15,387,461
15,16,2253,2893
15,17,480,564
15,18,1132,1497
15,19,2196,2889
15,20,1146,1610
15,21,639,866
15,22,2098,2647
15,23,330,377
15,24,876,1264
15,25,1484,2072
15,26,2113,2677
15,27,535,616
15,28,877,1253
15,29,747,1077
15,30,624,827
15,31,860,1171
15,32,1518,2124
15,33,769,1042
15,34,431,525
15,35,1846,2511
15,36,1128,1599
15,37,588,802
15,38,2075,2878
15,39,981,1409
15,40,346,411
15,41,321,349
15,42,565,756
15,43,548,776
15,44,514,629
15,45,356,409
15,46,2203,2799
15,47,1107,1568
15,48,799,1085
15,49,425,470
15,50,1385,1964
15,51,132,152
15,52,1606,1915
15,53,799,1014
15,54,633,863
15,55,1220,1725
15,56,1333,1836
15,57,1111,1540
15,58,1194,1576
15,59,1252,1607
15,60,438,581
15,61,304,338
15,62,693,1006
15,63,263,309
15,64,825,1188
15,65,1100,1449
15,66,382,461
15,67,1054,1512
15,68,885,1274
15,69,2414,3234
15,70,1054,1456
15,71,888,1170
15,72,862,1089
15,73,657,951
15,74,928,1290
15,75,602,810
15,76,650,796
15,77,2452,3270
15,78,1495,2025
15,79,696,800
15,80,476,617
15,81,708,862
15,82,1301,1720
15,83,328,376
15,84,664,910
15,85,1488,2062
15,86,449,501
15,87,859,1239
15,88,1875,2538
15,89,938,1235
15,90,2723,3600
15,91,803,1091
15,92,970,1273
15,93,676,887
15,94,1455,2059
15,95,733,1012
15,96,377,454
15,97,509,629
15,98,1317,1866
15,99,824,1185
15,100,864,1176
15,101,2321,2905
15,102,2498,3379
15,103,2343,3185
15,104,316,380
15,105,531,650
15,106,1041,1382
15,107,1024,1359
15,108,2274,3011
15,109,2133,2933
15,110,359,429
15,111,716,1039
15,112,1501,2078
15,113,685,784
15,114,351,382
15,115,657,746
15,116,949,1349
15,117,489,578
15,118,684,893
15,119,1698,2347
15,120,302,418
15,121,1241,1688
15,122,1591,2238
15,123,324,409
15,124,588,789
15,125,2515,3399
15,126,639,866
